part1
14,03,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
14,53,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
15,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
15,52,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
16,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
16,52,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
17,09,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
17,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
18,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
18,53,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
19,04,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
19,54,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
20,06,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
20,56,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
21,05,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
21,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
22,08,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
22,52,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
22,95,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
23,56,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
24,04,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
24,56,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
25,07,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
25,52,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
26,06,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
26,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
27,05,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
27,57,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
28,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
28,54,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
29,06,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
29,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
30,04,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
30,56,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
31,07,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
31,53,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
32,08,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
32,53,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
33,05,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
33,5,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
34,08,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
34,53,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
35,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
35,55,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
36,08,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
36,53,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
37,05,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
37,57,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
38,07,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
38,51,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
39,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
39,54,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
40,06,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
40,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
41,03,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
41,51,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
42,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
42,54,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
43,02,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
43,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
44,07,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
44,5,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
45,01,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
45,51,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
46,08,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
46,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
47,07,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
47,57,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
48,06,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
48,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
49,03,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
49,54,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
50,03,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
50,58,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
51,04,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
51,52,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
52,08,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
52,53,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
53,07,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
53,57,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
54,06,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
54,56,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
55,06,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
55,56,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
56,05,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
56,56,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
57,05,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
57,54,-7,-0,32,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
58,04,-7,-0,31,0,64,0,36,-101,74,-116,27,-60,68,-93,05,90,-11,74
58,52,-7,-0,3,0,64,0,36,-101,72,-116,25,-60,7,-93,04,90,-11,72
59,04,-7,-0,29,0,64,0,36,-101,47,-116,07,-61,-92,93,90,-11,47
59,55,-7,-0,28,0,64,0,36,-100,49,-115,36,-62,11,-92,53,90,-10,49
60,07,-7,-0,27,0,64,0,36,-99,36,-114,58,-63,33,-92,09,90,-9,36
60,58,-7,-0,27,0,64,0,36,-98,32,-113,9,-64,38,-91,72,90,-8,32
61,07,-7,-0,27,0,64,0,36,-98,15,-113,79,-64,55,-91,66,90,-8,15
61,57,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
62,07,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
62,57,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
63,07,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
63,57,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
64,08,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
64,52,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
65,05,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
65,55,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
66,07,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
66,56,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
67,06,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
67,56,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
67,99,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
68,52,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
69,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
69,58,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
70,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
70,51,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
71,08,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
71,52,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
72,08,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
72,57,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
73,08,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
73,58,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
74,07,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
74,57,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
75,06,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
75,57,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
76,09,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
76,52,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
77,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
77,58,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
78,08,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
78,58,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
79,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
79,58,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
80,01,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
80,52,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
81,04,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
81,53,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
82,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
82,52,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
83,08,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
83,58,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
84,08,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
84,57,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
85,06,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
85,55,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
86,05,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
86,55,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
87,04,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
87,54,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
88,03,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
88,53,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
89,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
89,52,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
90,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
90,53,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
91,02,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
91,53,-7,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
92,03,-7,04,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
92,52,-7,16,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
93,02,-7,27,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
93,52,-7,36,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
94,02,-7,45,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
94,53,-7,55,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
95,04,-7,66,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
95,54,-7,77,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
96,05,-7,87,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
96,55,-7,97,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
97,07,-8,07,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
97,57,-8,17,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
98,06,-8,28,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
98,56,-8,38,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
99,07,-8,48,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
99,56,-8,5,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
100,06,-8,6,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
100,57,-8,6,-0,27,0,64,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
101,07,-8,6,-0,26,0,65,0,36,-98,13,-113,78,-64,57,-91,65,90,-8,13
101,57,-8,6,-0,25,0,66,0,36,-97,77,-114,06,-64,13,-91,8,90,-7,77
102,08,-8,6,-0,23,0,67,0,36,-96,81,-114,86,-62,9,-92,24,90,-6,81
102,52,-8,6,-0,23,0,67,0,36,-95,77,-115,78,-61,45,-92,77,90,-5,77
103,02,-8,6,-0,23,0,67,0,36,-95,29,-116,22,-60,76,-93,02,90,-5,29
103,52,-8,6,-0,24,0,67,0,36,-95,24,-116,26,-60,7,-93,04,90,-5,24
104,02,-8,6,-0,25,0,66,0,36,-95,4,-116,11,-60,93,-92,96,90,-5,4
104,52,-8,6,-0,25,0,65,0,36,-96,24,-115,35,-62,13,-92,52,90,-6,24
105,08,-8,6,-0,25,0,64,0,36,-96,81,-114,36,-63,67,-91,97,90,-6,81
105,51,-8,6,-0,25,0,64,0,36,-96,95,-113,07,-65,65,-91,28,90,-6,95
106,08,-8,6,-0,25,0,64,0,35,-97,01,-112,35,-66,76,-90,9,90,-7,01
106,53,-8,6,-0,25,0,64,0,34,-97,02,-112,3,-68,1,-89,6,90,-7,02
107,04,-8,6,-0,25,0,64,0,33,-97,02,-112,33,-69,95,-87,72,90,-7,02
107,55,-8,6,-0,25,0,63,0,33,-97,02,-112,4,-71,48,-86,12,90,-7,02
108,08,-8,6,-0,25,0,61,0,33,-97,06,-111,91,-72,8,-85,29,90,-7,06
108,51,-8,6,-0,25,0,6,0,33,-97,17,-110,7,-74,64,-84,66,90,-7,17
109,01,-8,6,-0,25,0,59,0,33,-97,34,-108,99,-77,12,-83,89,90,-7,34
109,55,-8,6,-0,25,0,57,0,33,-97,52,-107,21,-79,64,-83,14,90,-7,52
110,05,-8,6,-0,25,0,56,0,33,-97,69,-105,61,-81,85,-82,54,90,-7,69
110,55,-8,6,-0,25,0,54,0,33,-97,86,-104,1,-83,88,-82,02,90,-7,86
111,04,-8,6,-0,25,0,53,0,33,-98,05,-102,52,-85,96,-81,53,90,-8,05
111,55,-8,6,-0,25,0,52,0,33,-98,26,-100,88,-88,04,-81,08,90,-8,26
112,06,-8,6,-0,25,0,52,0,33,-98,41,-99,71,-89,49,-80,8,90,-8,41
112,55,-8,6,-0,23,0,52,0,33,-98,03,-99,13,-90,2,-80,67,90,-8,03
113,05,-8,6,-0,22,0,52,0,33,-97,02,-98,59,-90,86,-80,55,90,-7,02
113,55,-8,6,-0,22,0,52,0,33,-95,84,-98,01,-91,54,-80,44,90,-5,84
114,04,-8,6,-0,22,0,53,0,33,-95,34,-97,78,-91,82,-80,4,90,-5,34
114,54,-8,6,-0,21,0,54,0,33,-94,83,-98,03,-91,52,-80,44,90,-4,83
115,03,-8,6,-0,21,0,54,0,33,-93,85,-98,62,-90,81,-80,56,90,-3,85
115,53,-8,6,-0,21,0,54,0,33,-93,31,-98,96,-90,41,-80,63,90,-3,31
116,04,-8,6,-0,22,0,52,0,33,-93,58,-98,79,-90,62,-80,59,90,-3,58
116,53,-8,6,-0,22,0,52,0,33,-94,37,-98,3,-91,2,-80,5,90,-4,37
117,03,-8,6,-0,24,0,52,0,33,-95,15,-98,14,-91,4,-80,46,90,-5,15
117,52,-8,6,-0,24,0,53,0,33,-96,01,-98,5,-90,96,-80,54,90,-6,01
118,02,-8,6,-0,25,0,54,0,33,-96,82,-99,2,-90,12,-80,68,90,-6,82
118,52,-8,6,-0,25,0,54,0,33,-97,54,-100,46,-88,56,-80,98,90,-7,54
119,08,-8,6,-0,25,0,55,0,33,-97,88,-101,36,-87,44,-81,2,90,-7,88
119,52,-8,6,-0,25,0,55,0,33,-97,64,-101,57,-87,17,-81,26,90,-7,64
120,04,-8,6,-0,24,0,55,0,33,-97,34,-101,64,-87,09,-81,27,90,-7,34
120,54,-8,6,-0,24,0,54,0,33,-97,25,-101,61,-87,13,-81,26,90,-7,25
121,05,-8,6,-0,25,0,54,0,33,-97,25,-101,5,-87,27,-81,23,90,-7,25
121,56,-8,6,-0,26,0,54,0,33,-97,37,-101,35,-87,45,-81,2,90,-7,37
122,06,-8,6,-0,26,0,54,0,33,-98,11,-101,64,-87,08,-81,27,90,-8,11
122,57,-8,6,-0,26,0,54,0,33,-98,79,-102,-86,63,-81,37,90,-8,79
123,07,-8,6,-0,26,0,54,0,32,-98,99,-102,11,-86,49,-81,4,90,-8,99
123,57,-8,6,-0,26,0,54,0,32,-99,01,-102,17,-86,89,-80,93,90,-9,01
124,08,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,22,-80,56,90,-9,01
124,57,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,24,-80,53,90,-9,01
125,01,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
125,55,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
126,06,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
126,52,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
127,02,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
127,58,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
128,05,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
128,58,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
129,05,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
129,58,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
130,06,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
130,54,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
131,01,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
131,55,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
132,02,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
132,55,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
133,02,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
133,57,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
134,03,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
134,58,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
135,05,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
135,54,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
136,08,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
136,55,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
137,02,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
137,57,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
138,04,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
138,52,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
139,07,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
139,55,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
140,02,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
140,51,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
141,05,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
141,52,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
142,07,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
142,56,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
143,03,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
143,57,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
144,03,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
144,58,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
145,05,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
145,53,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
146,08,-8,6,-0,26,0,54,0,32,-99,01,-102,22,-87,25,-80,53,90,-9,01
