collisions count before start0
part1
41.54;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
42.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
42.6;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
43.05;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
43.59;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
44.04;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
44.58;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
45.06;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
45.61;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
46.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
46.61;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
47.05;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
47.59;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
48.1;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
48.52;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
49.05;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
49.57;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
50.06;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
50.59;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
51.04;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
51.58;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
52.1;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
52.53;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
53.04;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
53.56;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
54.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
54.6;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
55.05;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
55.56;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
56.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
56.6;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
57.04;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
57.54;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
58.07;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
58.53;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
59.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
59.53;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
60.07;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
60.58;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
61.11;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
61.53;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
62.06;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
62.58;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
63.1;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
63.53;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
64.06;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
64.59;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
65.07;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
65.44;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
66.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
66.58;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
67.03;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
67.57;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
68.02;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
68.56;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
69.03;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
69.56;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
70.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
70.53;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
71.03;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
71.56;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
72.09;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
72.54;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
73.08;-7;0.07;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
73.53;-7;0.06;0.64;0.29;-67.92;-107.76;-85.35;-76.89;90;22.08
74.04;-7;0.06;0.64;0.29;-68.27;-107.71;-85.43;-76.86;90;21.73
74.57;-7;0.06;0.64;0.29;-68.55;-107.67;-85.48;-76.85;90;21.45
75.11;-7;0.06;0.64;0.29;-68.58;-107.66;-85.49;-76.85;90;21.42
75.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
76.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
76.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
77.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
77.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
78.11;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
78.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
79.02;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
79.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
80.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
80.61;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
81.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
81.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
82.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
82.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
83.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
83.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
84.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
84.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
85.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
85.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
86.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
86.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
87.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
87.61;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
88.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
88.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
89.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
89.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
90.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
90.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
91.07;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
91.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
92.02;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
92.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
93.07;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
93.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
94.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
94.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
95.11;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
95.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
96.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
96.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
97.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
97.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
98.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
98.59;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
99.02;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
99.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
100.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
100.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
101.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
101.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
102.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
102.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
103.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
103.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
104.1;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
104.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
105.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
105.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
106.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
106.59;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
107.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
107.58;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
108.11;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
108.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
109.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
109.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
110.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
110.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
111.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
111.58;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
112.1;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
112.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
113.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
113.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
114.07;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
114.59;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
115.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
115.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
116.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
116.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
117.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
117.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
118.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
118.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
119.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
119.59;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
120.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
120.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
121.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
121.52;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
122.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
122.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
123.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
123.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
124.11;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
124.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
125.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
125.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
126.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
126.61;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
127.07;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
127.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
128.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
128.59;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
129.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
129.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
130.02;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
130.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
131.07;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
131.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
132.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
132.61;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
133.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
133.59;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
134.1;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
134.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
135.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
135.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
136.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
136.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
137.1;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
137.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
138.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
138.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
139.05;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
139.61;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
140.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
140.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
141.08;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
141.54;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
142.07;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
142.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
143.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
143.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
144.04;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
144.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
145.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
145.55;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
146.06;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
146.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
147.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
147.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
148.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
148.61;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
149.07;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
149.6;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
150.03;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
150.56;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
151.1;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
151.53;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
152.09;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
152.57;-7;0.06;0.64;0.29;-68.59;-107.66;-85.49;-76.85;90;21.41
