part1
19,02;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,89;90;-16,08
19,57;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,89;90;-16,08
20,08;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
20,57;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,89;90;-16,08
21,07;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,89;90;-16,08
21,57;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
22,08;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,89;90;-16,08
22,51;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
23,07;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,88;90;-16,08
23,58;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,89;90;-16,08
24,06;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,89;90;-16,08
24,57;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,89;90;-16,08
25,06;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,89;90;-16,08
25,55;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
26,05;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,89;90;-16,08
26,55;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
27,05;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
27,54;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
28,02;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
28,57;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,88;90;-16,08
29,07;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,89;90;-16,08
29,53;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,68;-100,89;90;-16,08
30,03;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
30,52;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,88;90;-16,08
31,04;-7;-0,34;0,57;0,43;-106,08;-110,43;-58,69;-100,89;90;-16,08
